id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
9949.0,1970-01-01 00:00:00.000001976,Graduation,Married,59809.0,0,2,18-10-2012,36,598,16,141,32.0,41.0,49,3,3,3.0,6,8,0,0,0,0,0,0,3,11,0
10837.0,1970-01-01 00:00:00.000001975,Graduation,Married,23957.0,1,0,28-10-2012,47,2,1,18,20.0,11.0,16,1,2,0.0,3,6,0,0,0,0,0,0,3,11,1
3120.0,1970-01-01 00:00:00.000001981,Graduation,Together,38547.0,1,0,28-08-2013,49,6,1,10,0.0,1.0,4,1,1,0.0,2,8,0,0,0,0,0,1,3,11,0
5885.0,1970-01-01 00:00:00.000001973,2n Cycle,Married,35688.0,2,1,22-08-2012,94,73,3,90,12.0,1.0,32,7,4,1.0,4,8,0,0,0,0,0,0,3,11,0
4050.0,1970-01-01 00:00:00.000001966,Master,Married,49605.0,0,0,21-06-2014,65,42,16,29,12.0,20.0,8,1,2,1.0,4,3,0,0,0,0,0,0,3,11,0
3830.0,1970-01-01 00:00:00.000001953,Master,Married,59354.0,0,2,24-04-2014,59,295,21,78,39.0,13.0,13,1,4,4.0,7,3,0,0,0,0,0,0,3,11,0
7987.0,1970-01-01 00:00:00.000001969,Graduation,Married,65747.0,0,1,07-03-2014,96,346,17,48,23.0,13.0,13,4,8,1.0,6,6,0,1,0,0,0,0,3,11,0
7798.0,1970-01-01 00:00:00.000001972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,233,20,57,8.0,20.0,91,4,7,1.0,5,7,0,0,0,0,0,0,3,11,0
123.78,1970-01-01 00:00:00.000001988,Graduation,Alone,34176.0,1,0,12-05-2014,12,5,7,24,19.0,14.0,20,4,3,0.0,4,6,0,0,0,0,0,0,3,11,0
7055.0,1970-01-01 00:00:00.000001952,PhD,Together,61010.0,0,1,09-10-2012,57,888,0,57,0.0,0.0,76,2,8,5.0,11,5,0,0,0,0,0,0,3,11,0
10240.0,1970-01-01 00:00:00.000001949,Graduation,Together,69372.0,0,0,19-02-2013,10,997,26,269,34.0,13.0,42,1,10,4.0,6,4,0,1,1,0,0,0,3,11,1
3025.0,1970-01-01 00:00:00.000001958,Graduation,Single,49967.0,0,1,08-07-2013,4,212,6,69,4.0,12.0,3,3,6,1.0,5,7,0,0,0,0,0,0,3,11,0
9283.0,1970-01-01 00:00:00.000001978,Graduation,Single,60199.0,1,2,12-09-2013,49,8,1,7,2.0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,3,11,0
9970.0,1970-01-01 00:00:00.000001977,Graduation,Together,55375.0,0,1,17-10-2013,3,42,11,57,10.0,28.0,14,1,1,1.0,6,2,0,0,0,0,0,0,3,11,0
2730.0,1970-01-01 00:00:00.000001955,Graduation,Single,80317.0,0,0,20-08-2013,64,536,11,387,149.0,91.0,57,1,3,4.0,10,1,0,0,0,0,0,0,3,11,0
2795.0,1970-01-01 00:00:00.000001958,Master,Single,30523.0,2,1,01-07-2013,0,5,0,3,0.0,0.0,5,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0
9260.0,1970-01-01 00:00:00.000001945,PhD,Married,70356.0,0,0,05-11-2012,20,1285,16,249,43.0,16.0,33,2,10,6.0,9,6,0,0,0,0,0,0,3,11,0
8182.0,1970-01-01 00:00:00.000001984,Graduation,Married,23228.0,1,0,05-01-2014,91,53,3,49,7.0,4.0,5,4,3,0.0,4,8,0,0,0,0,0,0,3,11,0
10095.0,1970-01-01 00:00:00.000001975,PhD,Divorced,74165.0,0,0,01-05-2013,9,1001,12,240,16.0,12.0,12,1,5,4.0,10,2,0,0,0,0,0,0,3,11,0
8475.0,1970-01-01 00:00:00.000001973,PhD,Married,94437.68000000001,0,1,01-03-2014,98,20,2,915,1.0,2.0,1,10,0,10.610000000000127,2,1,0,0,0,0,0,0,3,11,0
4370.0,1970-01-01 00:00:00.000001966,Graduation,Together,43482.0,2,1,13-11-2013,83,18,1,32,6.0,3.0,28,3,2,0.0,4,6,0,0,0,0,0,0,3,11,0
10573.0,1970-01-01 00:00:00.000001953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,125,16,98,134.0,21.0,27,1,6,7.0,4,3,1,0,0,0,0,0,3,11,0
3712.0,1970-01-01 00:00:00.000001959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,212,5,33,7.0,0.0,2,1,3,2.0,6,4,0,1,0,0,0,0,3,11,0
6637.0,1970-01-01 00:00:00.000001988,Graduation,Single,66951.0,0,0,02-11-2013,46,277,162,305,173.0,76.0,124,1,3,4.0,7,1,0,0,0,0,0,0,3,11,0
3152.0,1970-01-01 00:00:00.000001957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8.0,17.0,20,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0
5610.0,1970-01-01 00:00:00.000001965,Graduation,Together,33456.0,1,1,21-04-2014,58,7,3,10,8.0,1.0,7,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0
6460.0,1970-01-01 00:00:00.000001982,Graduation,Married,28718.0,1,0,13-07-2013,78,12,4,6,11.0,8.0,16,2,2,0.0,3,8,0,0,0,0,0,0,3,11,0
1349.0,1970-01-01 00:00:00.000001970,Graduation,Married,50447.0,2,0,21-04-2014,4,85,7,24,2.0,3.0,27,1,3,1.0,3,6,0,0,0,0,0,0,3,11,0
1880.0,1970-01-01 00:00:00.000001959,PhD,Together,53537.0,1,1,30-01-2014,17,81,0,6,0.0,0.0,6,2,2,1.0,3,5,0,0,0,0,0,0,3,11,0
641.0,1970-01-01 00:00:00.000001967,Graduation,Single,52074.0,0,1,04-04-2014,77,59,0,12,0.0,0.0,48,1,2,2.0,2,4,1,0,0,0,0,0,3,11,0
8717.0,1970-01-01 00:00:00.000001975,PhD,Married,80427.0,0,1,12-09-2012,56,1149,71,449,69.0,71.0,26,1,11,8.0,8,5,0,0,0,0,0,0,3,11,0
10314.0,1970-01-01 00:00:00.000001948,PhD,Married,83837.0,0,0,16-12-2012,79,847,66,119,86.0,89.0,111,1,9,10.0,5,4,0,1,0,1,0,0,3,11,1
10854.0,1970-01-01 00:00:00.000001970,PhD,Married,38853.0,1,1,23-05-2014,90,29,0,14,0.0,0.0,2,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0
10492.0,1970-01-01 00:00:00.000001959,Graduation,Together,38285.0,2,1,24-06-2014,96,2,0,5,2.0,0.0,1,1,0,0.0,3,2,0,0,0,0,0,0,3,11,0
6935.0,1970-01-01 00:00:00.000001951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,207,26,447,75.0,0.0,223,1,5,7.0,12,2,0,0,0,1,0,0,3,11,0
7698.0,1970-01-01 00:00:00.000001976,PhD,Married,51650.0,0,1,11-05-2014,81,152,3,22,2.0,5.0,7,1,4,1.0,4,5,0,0,0,0,0,0,3,11,0
3559.0,1970-01-01 00:00:00.000001988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,12,11,10,3.0,12.0,9,3,2,1.0,3,6,0,0,0,0,0,0,3,11,0
10562.0,1970-01-01 00:00:00.000001946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34.0,17.0,141,1,6,4.0,13,2,0,0,0,0,0,0,3,11,0
10796.0,1970-01-01 00:00:00.000001984,Master,Married,30477.0,1,0,22-01-2014,16,47,1,6,0.0,0.0,12,1,1,1.0,3,6,0,0,0,0,0,0,3,11,0
2563.0,1970-01-01 00:00:00.000001961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2.0,14.0,10,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0
3518.0,1970-01-01 00:00:00.000001983,Graduation,Married,25271.0,1,0,05-12-2012,45,10,1,18,10.0,4.0,7,1,1,1.0,2,9,0,0,0,0,0,0,3,11,0
5823.0,1970-01-01 00:00:00.000001970,PhD,Single,32303.0,0,1,08-03-2014,63,35,0,2,0.0,0.0,2,2,1,0.0,4,5,0,0,0,0,0,0,3,11,0
3934.0,1970-01-01 00:00:00.000001966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19.0,9.0,117,2,7,1.0,8,5,0,0,0,0,0,0,3,11,0
6982.0,1970-01-01 00:00:00.000001976,Graduation,Married,74068.0,0,0,19-03-2013,14,783,30,537,140.0,76.0,15,1,4,10.0,9,2,0,0,0,0,0,0,3,11,0
6431.0,1970-01-01 00:00:00.000001964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3.0,0.0,4,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0
9733.0,1970-01-01 00:00:00.000001978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29.0,0.0,36,1,1,1.0,2,6,1,0,0,0,0,0,3,11,0
5602.0,1970-01-01 00:00:00.000001989,PhD,Together,66973.0,0,0,17-05-2013,98,466,22,432,147.0,113.0,102,1,8,7.0,12,3,0,0,0,0,0,0,3,11,0
7829.0,1970-01-01 00:00:00.000001900,2n Cycle,Divorced,36640.0,1,0,26-09-2013,98,15,6,8,7.0,4.0,25,1,2,1.0,2,5,0,0,0,0,0,1,3,11,0
1324.0,1970-01-01 00:00:00.000001988,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3.0,19.0,22,2,3,0.0,3,8,0,0,0,0,0,0,3,11,0
326.0,1970-01-01 00:00:00.000001973,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8.0,9.0,12,4,5,1.0,6,6,0,0,0,0,0,0,3,11,0
7224.0,1970-01-01 00:00:00.000001977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3.0,1.0,7,2,1,1.0,2,8,0,0,0,0,0,0,3,11,0
6999.0,1970-01-01 00:00:00.000001980,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32.0,16.0,8,1,7,3.0,12,3,0,0,0,0,0,0,3,11,0
9938.0,1970-01-01 00:00:00.000001954,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27.0,173.0,51,1,4,6.0,6,2,0,0,1,0,0,0,3,11,0
6422.0,1970-01-01 00:00:00.000001954,Graduation,Married,86718.0,0,0,17-01-2013,20,344,172,482,50.0,33.0,172,1,5,6.0,5,2,0,0,0,0,0,0,3,11,0
3182.0,1970-01-01 00:00:00.000001973,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7.0,1.0,79,6,5,1.0,3,8,1,0,0,0,0,0,3,11,1
7300.0,1970-01-01 00:00:00.000001952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6.0,4.0,39,3,8,1.0,7,5,0,1,0,0,0,0,3,11,0
10424.0,1970-01-01 00:00:00.000001968,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224.0,23.0,92,1,4,4.0,9,1,0,0,0,0,0,0,3,11,0
8727.0,1970-01-01 00:00:00.000001978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42.0,87.0,54,3,11,6.0,9,6,0,0,0,0,0,0,3,11,0
2798.0,1970-01-01 00:00:00.000001977,PhD,Together,94437.68000000001,0,0,02-11-2012,54,763,29,138,76.0,176.0,58,0,7,9.0,10,4,0,1,1,1,0,0,3,11,1
1030.0,1970-01-01 00:00:00.000001965,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0.0,0.0,3,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0
624.0,1970-01-01 00:00:00.000001984,Master,Single,18890.0,0,0,10-11-2012,5,6,4,2,7.0,2.0,15,1,0,1.0,2,6,1,0,0,0,0,0,3,11,1
5176.0,1970-01-01 00:00:00.000001988,Graduation,Together,29604.0,1,0,08-12-2013,88,7,6,13,7.0,6.0,14,1,1,0.0,3,9,1,0,0,0,0,0,3,11,0
5552.0,1970-01-01 00:00:00.000001963,Master,Divorced,48721.0,1,1,13-05-2013,50,81,18,113,47.0,13.0,21,6,4,2.0,5,6,0,0,0,0,0,0,3,11,0
868.0,1970-01-01 00:00:00.000001966,Graduation,Married,44794.0,0,1,08-06-2014,98,54,0,7,0.0,0.0,4,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0
380.0,1970-01-01 00:00:00.000001954,Graduation,Divorced,64497.0,0,1,10-09-2012,17,1170,48,320,42.0,32.0,192,5,11,4.0,9,8,1,0,0,0,0,0,3,11,1
2677.0,1970-01-01 00:00:00.000001956,Graduation,Together,46097.0,0,1,31-03-2013,11,72,24,68,65.0,4.0,8,5,3,1.0,6,4,0,0,0,0,0,0,3,11,0
6521.0,1970-01-01 00:00:00.000001954,Graduation,Together,77972.0,0,0,18-03-2014,18,613,22,319,33.0,102.0,12,1,4,6.0,9,1,0,0,0,0,0,0,3,11,0
6927.0,1970-01-01 00:00:00.000001968,PhD,Married,44377.0,1,1,05-10-2012,70,224,0,30,0.0,0.0,10,8,5,1.0,5,8,0,0,0,0,0,0,3,11,0
2877.0,1970-01-01 00:00:00.000001974,Master,Together,46014.0,1,1,21-01-2013,21,410,0,59,19.0,9.0,44,10,7,1.0,8,7,0,0,0,0,0,0,3,11,0
123.78,1970-01-01 00:00:00.000001985,Graduation,Married,70951.0,0,0,04-05-2013,66,239,10,554,226.22000000000025,87.0,54,1,3,4.0,9,1,0,0,0,0,0,0,3,11,0
1584.0,1970-01-01 00:00:00.000001977,Graduation,Married,41443.0,1,0,01-04-2014,79,171,7,171,25.0,19.0,89,6,8,1.0,5,8,0,0,0,0,0,0,3,11,0
7264.0,1970-01-01 00:00:00.000001978,2n Cycle,Single,52195.0,2,1,12-05-2014,2,12,0,4,0.0,0.0,1,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0
6274.0,1970-01-01 00:00:00.000001948,Master,Married,83790.0,0,0,15-11-2013,81,1076,16,417,42.0,48.0,16,1,8,10.0,6,3,0,1,1,0,0,0,3,11,0
1377.0,1970-01-01 00:00:00.000001954,Master,Widow,44551.0,0,1,31-08-2013,24,182,4,33,0.0,0.0,66,2,4,1.0,5,7,0,0,0,0,0,0,3,11,0
454.0,1970-01-01 00:00:00.000001980,Graduation,Together,69508.0,1,0,14-11-2012,48,824,32,162,42.0,32.0,43,2,11,4.0,11,6,0,0,0,0,0,0,3,11,0
1755.0,1970-01-01 00:00:00.000001988,2n Cycle,Together,45204.0,1,0,11-04-2014,93,30,11,25,29.0,1.0,18,1,1,1.0,4,3,0,0,0,0,0,0,3,11,0
2075.0,1970-01-01 00:00:00.000001969,Graduation,Married,72460.0,0,0,14-11-2013,56,377,10,540,80.0,30.0,10,1,3,5.0,7,1,0,0,0,0,0,0,3,11,0
4785.0,1970-01-01 00:00:00.000001970,PhD,Together,77622.0,0,2,14-04-2014,3,520,7,154,19.0,0.0,14,2,6,3.0,11,3,0,0,0,0,0,0,3,11,0
9076.0,1970-01-01 00:00:00.000001980,PhD,Married,30732.0,1,0,05-01-2013,44,155,1,25,0.0,1.0,3,4,4,1.0,4,8,0,0,0,0,0,0,3,11,0
7079.0,1970-01-01 00:00:00.000001962,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897,23,207,15.0,11.0,92,5,9,6.0,12,6,0,0,0,0,0,0,3,11,0
4653.0,1970-01-01 00:00:00.000001978,Graduation,Together,42011.0,1,0,26-03-2013,46,131,0,16,2.0,1.0,39,4,3,1.0,4,8,0,0,0,0,0,0,3,11,0
7375.0,1970-01-01 00:00:00.000001976,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0.0,11.0,182,2,8,2.0,4,8,0,0,0,0,0,0,3,11,0
709.0,1970-01-01 00:00:00.000001952,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787,20,204,0.0,0.0,92,3,2,2.0,11,8,0,0,0,0,0,0,3,11,0
460.0,1970-01-01 00:00:00.000001972,PhD,Married,79930.0,0,0,08-08-2012,72,792,86,740,67.0,51.0,17,1,3,5.0,8,2,0,0,0,0,0,0,3,11,0
3726.0,1970-01-01 00:00:00.000001986,PhD,Together,34320.0,1,0,16-02-2014,66,4,1,9,3.0,0.0,0,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0
6798.0,1970-01-01 00:00:00.000001966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4.0,15.0,39,9,5,1.0,8,7,0,0,0,0,0,0,3,11,1
5341.0,1970-01-01 00:00:00.000001962,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,983,76,184,180.0,138.0,27,1,6,3.0,4,7,0,0,1,0,0,0,3,11,0
1606.0,1970-01-01 00:00:00.000001971,Graduation,Together,38590.0,1,0,15-05-2013,65,3,1,8,4.0,3.0,3,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0
9617.0,1970-01-01 00:00:00.000001951,Graduation,Single,15033.0,0,0,16-04-2014,37,1,4,5,6.0,0.0,4,1,1,0.0,3,3,0,0,0,0,0,0,3,11,0
3233.0,1970-01-01 00:00:00.000001965,PhD,Married,62745.0,0,1,23-03-2013,89,562,21,464,28.0,10.0,32,3,7,8.0,11,5,0,0,0,0,0,0,3,11,0
123.78,1970-01-01 00:00:00.000001975,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5,9,20,6.0,8.0,21,2,2,0.0,4,6,0,0,0,0,0,0,3,11,0
2936.0,1970-01-01 00:00:00.000001982,Master,Together,23661.0,1,0,04-12-2013,46,18,0,4,0.0,0.0,1,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
9449.0,1970-01-01 00:00:00.000001958,PhD,Single,79761.0,0,1,04-10-2013,32,415,5,124,15.0,35.0,11,1,5,2.0,11,3,0,0,0,0,0,0,3,11,0
7297.0,1970-01-01 00:00:00.000001973,Graduation,Single,7705.92,1,0,26-12-2013,54,5,3,10,12.0,7.0,20,4,3,1.0,3,7,0,0,0,0,0,0,3,11,0
11004.0,1970-01-01 00:00:00.000001893,2n Cycle,Single,60182.0,0,1,17-05-2014,23,8,0,5,7.0,0.0,2,1,1,0.0,2,4,0,0,0,0,0,0,3,11,0
313.0,1970-01-01 00:00:00.000001968,Graduation,Widow,73455.0,0,0,28-10-2013,98,901,61,757,186.0,163.0,20,1,6,5.0,10,3,0,1,0,0,0,0,3,11,0
9940.0,1970-01-01 00:00:00.000001958,Graduation,Together,64961.0,0,1,23-12-2012,97,382,114,276,75.0,124.0,38,2,6,4.0,4,3,0,0,0,0,0,0,3,11,0
10735.0,1970-01-01 00:00:00.000001971,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2.0,1.0,1,1,2,0.0,2,9,0,0,0,0,0,0,3,11,0
9529.0,1970-01-01 00:00:00.000001990,Graduation,Married,73687.0,0,0,28-11-2013,8,559,153,503,218.0,13.0,181,1,3,9.0,9,2,0,0,0,1,0,0,3,11,1
6439.0,1970-01-01 00:00:00.000001958,Graduation,Married,61074.0,0,1,17-08-2012,37,789,0,133,0.0,28.0,152,7,11,5.0,8,7,0,0,0,0,0,0,3,11,0
7411.0,1970-01-01 00:00:00.000001964,PhD,Married,31686.0,1,1,05-06-2014,31,11,0,5,0.0,0.0,1,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0
2176.0,1970-01-01 00:00:00.000001972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104.0,0.0,80,2,5,3.0,6,6,0,1,1,1,0,0,3,11,1
9265.0,1970-01-01 00:00:00.000001953,Graduation,Married,75027.0,0,1,09-01-2013,74,925,64,179,133.0,12.0,77,2,9,4.0,6,5,0,0,0,0,0,0,3,11,0
8867.0,1970-01-01 00:00:00.000001988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150.0,38.0,172,1,4,10.0,5,3,0,0,0,0,0,0,3,11,0
8932.0,1970-01-01 00:00:00.000001969,Master,Together,65176.0,0,1,29-10-2012,57,960,28,183,220.0,70.0,70,4,9,6.0,6,6,0,0,0,0,0,0,3,11,0
10236.0,1970-01-01 00:00:00.000001975,Master,Single,31160.0,1,0,16-09-2013,59,16,3,25,6.0,1.0,13,2,2,0.0,3,8,0,0,0,0,0,0,3,11,0
6340.0,1970-01-01 00:00:00.000001985,Graduation,Single,29938.0,1,0,27-10-2013,52,3,3,7,0.0,2.0,11,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0
10089.0,1970-01-01 00:00:00.000001974,Graduation,Divorced,94437.68000000001,0,0,05-04-2013,5,168,148,444,32.0,172.0,148,1,6,9.0,13,2,0,1,1,1,1,0,3,11,1
2227.0,1970-01-01 00:00:00.000001958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21.0,20.0,25,2,3,1.0,5,6,0,0,0,0,0,0,3,11,0
10992.0,1970-01-01 00:00:00.000001967,Graduation,Together,75702.0,1,1,29-08-2012,77,650,28,353,45.0,42.0,30,5,4,6.0,11,8,0,0,0,0,0,0,3,11,0
5304.0,1970-01-01 00:00:00.000001974,PhD,Single,30899.0,1,0,13-10-2012,35,24,0,8,0.0,0.0,1,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0
309.0,1970-01-01 00:00:00.000001961,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13.0,10.0,21,3,8,3.0,5,6,0,1,0,0,0,0,3,11,0
3406.0,1970-01-01 00:00:00.000001964,Graduation,Single,45989.0,0,1,22-10-2012,97,138,33,87,28.0,24.0,12,4,3,2.0,7,3,0,0,0,0,0,0,3,11,0
2661.0,1970-01-01 00:00:00.000001964,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10.0,6.0,10,4,2,0.0,4,5,0,0,0,0,0,0,3,11,0
3153.0,1970-01-01 00:00:00.000001957,PhD,Single,40737.0,2,1,08-12-2013,24,11,0,4,0.0,0.0,2,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0
10264.0,1970-01-01 00:00:00.000001979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,1,2,8,4.0,3.0,13,2,1,1.0,2,7,1,0,0,0,0,0,3,11,1
1184.0,1970-01-01 00:00:00.000001968,PhD,Divorced,69674.0,0,2,22-05-2013,46,554,41,215,11.0,0.0,24,3,10,2.0,10,5,0,0,0,0,0,0,3,11,0
4200.0,1970-01-01 00:00:00.000001970,Master,Married,44159.0,1,0,17-06-2014,85,167,2,62,24.0,13.0,7,4,4,1.0,6,5,0,0,0,0,0,0,3,11,0
9396.0,1970-01-01 00:00:00.000001978,PhD,Married,37717.0,1,0,23-11-2012,31,9,0,6,4.0,1.0,5,1,1,0.0,2,9,0,0,0,0,0,0,3,11,0
2387.0,1970-01-01 00:00:00.000001952,Master,Together,43776.0,1,1,03-02-2013,9,177,2,71,3.0,2.0,20,6,5,2.0,4,8,0,0,0,0,0,0,3,11,1
6690.0,1970-01-01 00:00:00.000001966,Master,Married,38179.0,1,1,14-03-2013,30,38,4,22,4.0,2.0,20,4,3,1.0,3,7,0,0,0,0,0,0,3,11,0
1225.0,1970-01-01 00:00:00.000001963,Graduation,Married,80124.0,0,0,26-06-2014,47,483,84,398,205.0,84.0,227,1,3,7.0,8,1,1,0,0,0,0,0,3,11,0
9703.0,1970-01-01 00:00:00.000001970,PhD,Married,38097.0,1,1,15-10-2012,70,77,2,35,0.0,1.0,69,4,3,2.0,2,7,1,0,0,0,0,0,3,11,1
291.0,1970-01-01 00:00:00.000001970,Graduation,Married,72940.0,0,0,19-06-2013,13,182,74,298,162.0,149.0,116,1,3,3.0,6,1,0,0,0,0,0,0,3,11,0
4557.0,1970-01-01 00:00:00.000001970,Graduation,Together,22070.0,1,0,04-10-2013,11,10,7,19,8.0,2.0,21,2,2,2.0,2,6,0,0,0,0,0,0,3,11,0
2379.0,1970-01-01 00:00:00.000001953,Graduation,Single,69267.0,0,0,22-09-2012,31,778,44,499,95.0,73.0,146,2,3,4.0,5,7,0,0,0,0,0,0,3,11,1
5726.0,1970-01-01 00:00:00.000001983,Master,Single,31788.0,1,0,20-03-2014,15,16,7,23,0.0,8.0,6,3,3,0.0,4,5,0,0,0,0,0,1,3,11,0
3066.0,1970-01-01 00:00:00.000001975,PhD,Together,61905.0,0,1,04-02-2014,2,167,0,43,6.0,2.0,13,2,4,2.0,4,5,0,0,0,0,0,0,3,11,0
6336.0,1970-01-01 00:00:00.000001960,Graduation,Married,29315.0,1,1,06-04-2014,55,13,2,14,8.0,7.0,4,4,2,0.0,4,6,0,0,0,0,0,0,3,11,0
10967.0,1970-01-01 00:00:00.000001963,Graduation,Divorced,33378.0,1,1,06-02-2013,38,33,6,40,3.0,7.0,10,3,2,0.0,4,7,0,0,0,0,0,0,3,11,0
2304.0,1970-01-01 00:00:00.000001963,PhD,Together,66313.0,0,1,16-09-2013,86,625,7,99,10.0,22.0,7,2,6,3.0,12,4,0,0,0,0,0,0,3,11,0
3445.0,1970-01-01 00:00:00.000001956,Graduation,Single,60714.0,0,0,17-01-2013,56,216,162,224,101.0,92.0,162,2,7,4.0,10,5,0,0,0,0,0,0,3,11,1
7828.0,1970-01-01 00:00:00.000001981,Master,Together,77882.0,0,0,30-04-2014,29,68,129,396,188.0,22.0,15,1,3,3.0,5,1,0,0,0,0,0,0,3,11,0
3762.0,1970-01-01 00:00:00.000001986,PhD,Single,69867.0,0,0,02-04-2013,30,196,0,512,33.0,130.0,54,1,3,5.0,8,1,0,0,0,1,0,0,3,11,1
4391.0,1970-01-01 00:00:00.000001968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20.0,7.0,131,1,9,3.0,9,6,0,0,0,0,0,0,3,11,0
4669.0,1970-01-01 00:00:00.000001981,Basic,Married,24480.0,1,0,11-02-2013,46,4,19,9,28.0,25.0,17,3,3,0.0,4,7,0,0,0,0,0,0,3,11,0
10144.0,1970-01-01 00:00:00.000001976,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0.0,11.0,182,2,8,2.0,4,8,0,0,0,0,0,0,3,11,0
8652.0,1970-01-01 00:00:00.000001946,Graduation,Together,37760.0,0,0,31-08-2012,20,84,5,38,150.0,12.0,28,2,4,1.0,6,7,0,0,0,0,0,0,3,11,0
1672.0,1970-01-01 00:00:00.000001974,PhD,Together,65640.0,0,1,01-03-2014,74,204,7,149,20.0,15.0,66,1,5,1.0,8,2,0,0,0,0,0,0,3,11,0
8962.0,1970-01-01 00:00:00.000001975,Master,Married,44319.0,1,1,17-04-2014,18,26,0,8,0.0,0.0,3,2,2,0.0,3,5,0,0,0,0,0,0,3,11,0
9974.0,1970-01-01 00:00:00.000001974,Graduation,Married,30631.0,1,0,12-07-2013,75,15,6,20,4.0,5.0,20,1,3,1.0,2,7,0,0,0,0,0,0,3,11,0
10983.0,1970-01-01 00:00:00.000001952,Graduation,Together,75278.0,0,0,29-01-2013,17,304,98,230,150.0,74.0,74,1,6,3.0,13,3,0,0,0,0,0,0,3,11,0
8148.0,1970-01-01 00:00:00.000001956,Master,Together,50898.0,1,1,08-01-2013,88,285,28,242,55.0,114.0,135,10,6,2.0,12,5,0,0,0,0,0,0,3,11,0
10102.0,1970-01-01 00:00:00.000001966,Graduation,Widow,79946.0,0,0,12-05-2014,19,395,172,565,166.0,141.0,28,1,5,10.610000000000127,5,3,0,0,0,0,0,0,3,11,0
4697.0,1970-01-01 00:00:00.000001949,Master,Divorced,35416.0,0,0,13-06-2013,62,248,3,81,4.0,3.0,51,3,7,1.0,5,8,0,0,0,0,0,0,3,11,0
9262.0,1970-01-01 00:00:00.000001984,2n Cycle,Together,32414.0,0,0,04-07-2013,11,20,6,5,0.0,9.0,12,1,1,0.0,3,7,1,0,0,0,0,0,3,11,0
7254.0,1970-01-01 00:00:00.000001969,Graduation,Together,38361.0,1,0,27-12-2013,74,39,0,56,20.0,8.0,14,3,3,1.0,3,7,0,0,0,0,0,0,3,11,0
